Raw Image,Processed Image,MSE,PSNR,SSIM
Untitled 6580.jpg,cleaned_Untitled 6580.jpg,77.79775819,29.22113278,0.977526952
Untitled 6581.jpg,cleaned_Untitled 6581.jpg,95.69745676,28.32179965,0.97167148
Untitled 6583.jpg,cleaned_Untitled 6583.jpg,87.62546793,28.70450011,0.974989957
Untitled 6584.jpg,cleaned_Untitled 6584.jpg,83.38847737,28.91974317,0.975669772
Untitled 6585.jpg,cleaned_Untitled 6585.jpg,83.60247748,28.90861213,0.975474769
Untitled 6586.jpg,cleaned_Untitled 6586.jpg,84.62548972,28.85579166,0.975471161
Untitled 6587.jpg,cleaned_Untitled 6587.jpg,85.34151715,28.81920002,0.975939802
Untitled 6588.jpg,cleaned_Untitled 6588.jpg,87.16023732,28.72761957,0.976275911
Untitled 6592.jpg,cleaned_Untitled 6592.jpg,86.46201087,28.76255029,0.976444452
Untitled 6593.jpg,cleaned_Untitled 6593.jpg,84.77366652,28.84819394,0.975356676
Untitled 6594.jpg,cleaned_Untitled 6594.jpg,84.37509991,28.86866061,0.975430251
Untitled 6595.jpg,cleaned_Untitled 6595.jpg,75.09091659,29.37492955,0.979011529
Untitled 6597.jpg,cleaned_Untitled 6597.jpg,86.25677228,28.77287158,0.975360621
Untitled 6599.jpg,cleaned_Untitled 6599.jpg,80.94360931,29.04897795,0.977312543
Untitled 6603.jpg,cleaned_Untitled 6603.jpg,85.99521546,28.78606072,0.97525129
Untitled 6605.jpg,cleaned_Untitled 6605.jpg,77.29466073,29.24930866,0.977176093
Untitled 6606.jpg,cleaned_Untitled 6606.jpg,86.44291891,28.76350938,0.976195028
Untitled 6609.jpg,cleaned_Untitled 6609.jpg,87.63538398,28.70400867,0.97493631
Untitled 6610.jpg,cleaned_Untitled 6610.jpg,86.0985144,28.78084703,0.975603261
Untitled 6612.jpg,cleaned_Untitled 6612.jpg,82.90963984,28.94475332,0.975433107
Untitled 6618.jpg,cleaned_Untitled 6618.jpg,84.40311472,28.86721887,0.975485143
Untitled 6619.jpg,cleaned_Untitled 6619.jpg,84.68339411,28.85282105,0.975378395
Untitled 6620.jpg,cleaned_Untitled 6620.jpg,84.08097896,28.88382601,0.97718046
Untitled 6621.jpg,cleaned_Untitled 6621.jpg,78.44808316,29.18498025,0.977249587
Untitled 6622.jpg,cleaned_Untitled 6622.jpg,80.5377964,29.07080618,0.976651411
Untitled 6623.jpg,cleaned_Untitled 6623.jpg,78.37102817,29.18924816,0.976743121
Untitled 6624.jpg,cleaned_Untitled 6624.jpg,78.34908576,29.19046428,0.978530916
Untitled 6625.jpg,cleaned_Untitled 6625.jpg,86.66033193,28.75260013,0.975339715
Untitled 6626.jpg,cleaned_Untitled 6626.jpg,83.9131824,28.89250169,0.975651222
Untitled 6627.jpg,cleaned_Untitled 6627.jpg,78.56692955,29.1784058,0.978125734
Untitled 6628.jpg,cleaned_Untitled 6628.jpg,110.9669627,27.67886662,0.967231559
Untitled 6629.jpg,cleaned_Untitled 6629.jpg,100.4097109,28.11304644,0.969639043
Untitled 6637.jpg,cleaned_Untitled 6637.jpg,81.39436137,29.02486041,0.978226839
Untitled 6642.jpg,cleaned_Untitled 6642.jpg,87.66907063,28.70233958,0.974974181
Untitled 6643.jpg,cleaned_Untitled 6643.jpg,85.20193219,28.82630917,0.976018329
Untitled 6645.jpg,cleaned_Untitled 6645.jpg,113.9540301,27.56350672,0.96740121
Untitled 6647.jpg,cleaned_Untitled 6647.jpg,79.69650837,29.11641066,0.978148887
Untitled 6649.jpg,cleaned_Untitled 6649.jpg,86.05284583,28.78315124,0.975627987
Untitled 6650.jpg,cleaned_Untitled 6650.jpg,85.46322777,28.8130107,0.976149633
Untitled 6653.jpg,cleaned_Untitled 6653.jpg,84.97738542,28.83776996,0.97557305
Untitled 6656.jpg,cleaned_Untitled 6656.jpg,85.15930224,28.82848267,0.975574464
Untitled 6660.jpg,cleaned_Untitled 6660.jpg,75.04223191,29.37774618,0.978935298
Untitled 6662.jpg,cleaned_Untitled 6662.jpg,79.42955573,29.13098227,0.977752068
Untitled 6663.jpg,cleaned_Untitled 6663.jpg,77.99127239,29.21034355,0.977491859
Untitled 6664.jpg,cleaned_Untitled 6664.jpg,79.51450796,29.12633985,0.977656598
Untitled 6665.jpg,cleaned_Untitled 6665.jpg,78.49306091,29.18249096,0.977795631
Untitled 6666.jpg,cleaned_Untitled 6666.jpg,78.57147933,29.17815431,0.978541124
Untitled 6667.jpg,cleaned_Untitled 6667.jpg,77.90660237,29.21506096,0.97717029
Untitled 6668.jpg,cleaned_Untitled 6668.jpg,84.03533803,28.8861841,0.975658477
Untitled 6669.jpg,cleaned_Untitled 6669.jpg,78.45247449,29.18473715,0.977303314
Untitled 6673.jpg,cleaned_Untitled 6673.jpg,84.64827327,28.85462257,0.975489947
Untitled 6674.jpg,cleaned_Untitled 6674.jpg,75.41939958,29.3559729,0.978952324
Untitled 6677.jpg,cleaned_Untitled 6677.jpg,89.11731678,28.63118259,0.974961568
Untitled 6678.jpg,cleaned_Untitled 6678.jpg,86.28371512,28.77151525,0.975393374
Untitled 6679.jpg,cleaned_Untitled 6679.jpg,79.22946282,29.14193649,0.976767006
Untitled 6682.jpg,cleaned_Untitled 6682.jpg,71.52353305,29.58631402,0.980574418
Untitled 6686.jpg,cleaned_Untitled 6686.jpg,75.44886951,29.35427624,0.97908763
Untitled 6687.jpg,cleaned_Untitled 6687.jpg,84.06530638,28.88463561,0.975763956
Untitled 6688.jpg,cleaned_Untitled 6688.jpg,83.92292871,28.8919973,0.975653703
Untitled 6690.jpg,cleaned_Untitled 6690.jpg,85.2880511,28.8219217,0.975347886
Untitled 6692.jpg,cleaned_Untitled 6692.jpg,85.38909731,28.81677938,0.975227006
Untitled 6695.jpg,cleaned_Untitled 6695.jpg,79.73615921,29.11425048,0.977541493
Untitled 6696.jpg,cleaned_Untitled 6696.jpg,86.61336655,28.75495441,0.975156217
Untitled 6697.jpg,cleaned_Untitled 6697.jpg,101.5648744,28.06336825,0.969544034
Untitled 6698.jpg,cleaned_Untitled 6698.jpg,121.5206962,27.28430112,0.963819604
Untitled 6699.jpg,cleaned_Untitled 6699.jpg,86.24713469,28.77335685,0.974019405
Untitled 6701.jpg,cleaned_Untitled 6701.jpg,111.0068966,27.677304,0.968589396
Untitled 6703.jpg,cleaned_Untitled 6703.jpg,96.45958642,28.28734965,0.97248565
Untitled 6706.jpg,cleaned_Untitled 6706.jpg,109.3886788,27.74107984,0.969119167
Untitled 6708.jpg,cleaned_Untitled 6708.jpg,104.3927434,27.9441005,0.970619408
Untitled 6710.jpg,cleaned_Untitled 6710.jpg,110.2513279,27.70696532,0.96902043
Untitled 6711.jpg,cleaned_Untitled 6711.jpg,84.88495266,28.8424965,0.976384275
Untitled 6712.jpg,cleaned_Untitled 6712.jpg,114.7082418,27.53485738,0.97095228
Untitled 6714.jpg,cleaned_Untitled 6714.jpg,92.58181453,28.46554673,0.972928031
Untitled 6715.jpg,cleaned_Untitled 6715.jpg,109.1526172,27.75046208,0.97036748
Untitled 6716.jpg,cleaned_Untitled 6716.jpg,86.3209653,28.76964073,0.975897236
Untitled 6717.jpg,cleaned_Untitled 6717.jpg,121.9051313,27.27058374,0.968691649
Untitled 6718.jpg,cleaned_Untitled 6718.jpg,89.12473323,28.63082118,0.973641755
Untitled 6723.jpg,cleaned_Untitled 6723.jpg,89.92630158,28.59193628,0.97435612
Untitled 6725.jpg,cleaned_Untitled 6725.jpg,131.7572096,26.93305972,0.965288353
Untitled 6726.jpg,cleaned_Untitled 6726.jpg,99.08483951,28.17073151,0.970192124
Untitled 6728.jpg,cleaned_Untitled 6728.jpg,83.64732858,28.90628285,0.97623786
Untitled 6729.jpg,cleaned_Untitled 6729.jpg,84.93996268,28.83968295,0.974740872
Untitled 6731.jpg,cleaned_Untitled 6731.jpg,95.95740845,28.31001851,0.975561721
Untitled 6732.jpg,cleaned_Untitled 6732.jpg,129.1555324,27.01967347,0.96540551
Untitled 6733.jpg,cleaned_Untitled 6733.jpg,82.65227048,28.95825573,0.977225769
Untitled 6734.jpg,cleaned_Untitled 6734.jpg,88.28725103,28.67182366,0.974654997
Untitled 6735.jpg,cleaned_Untitled 6735.jpg,113.4102986,27.58427867,0.966183693
Untitled 6736.jpg,cleaned_Untitled 6736.jpg,111.5848724,27.6547504,0.969576331
Untitled 6737.jpg,cleaned_Untitled 6737.jpg,116.5185698,27.46685215,0.969293722
Untitled 6739.jpg,cleaned_Untitled 6739.jpg,110.2245024,27.70802214,0.969371944
Untitled 6741.jpg,cleaned_Untitled 6741.jpg,102.0994601,28.04056916,0.971691764
Untitled 6744.jpg,cleaned_Untitled 6744.jpg,81.23196448,29.03353405,0.976519066
Untitled 6747.jpg,cleaned_Untitled 6747.jpg,83.92406027,28.89193874,0.976482739
Untitled 6748.jpg,cleaned_Untitled 6748.jpg,75.62479232,29.34416166,0.979248312
Untitled 6749.jpg,cleaned_Untitled 6749.jpg,85.28810445,28.82191899,0.975391876
Untitled 6753.jpg,cleaned_Untitled 6753.jpg,85.99322782,28.7861611,0.97594294
Untitled 6756.jpg,cleaned_Untitled 6756.jpg,78.09307696,29.20467826,0.977362321
Untitled 6757.jpg,cleaned_Untitled 6757.jpg,78.57606178,29.17790103,0.977759271
Untitled 6758.jpg,cleaned_Untitled 6758.jpg,84.13764059,28.88090032,0.975589135
Untitled 6760.jpg,cleaned_Untitled 6760.jpg,86.92131787,28.73954059,0.976225068
Untitled 6762.jpg,cleaned_Untitled 6762.jpg,86.38052043,28.76664545,0.976358314
Untitled 6763.jpg,cleaned_Untitled 6763.jpg,84.45389229,28.86460691,0.975453555
Untitled 6764.jpg,cleaned_Untitled 6764.jpg,90.68302165,28.55554378,0.974366517
Untitled 6765.jpg,cleaned_Untitled 6765.jpg,76.81592199,29.27629113,0.978756157
Untitled 6766.jpg,cleaned_Untitled 6766.jpg,100.7389889,28.09882773,0.970266843
Untitled 6774.jpg,cleaned_Untitled 6774.jpg,86.26685886,28.77236376,0.975840003
Untitled 6775.jpg,cleaned_Untitled 6775.jpg,112.5932937,27.61567837,0.967777351
Untitled 6777.jpg,cleaned_Untitled 6777.jpg,81.90947694,28.99746208,0.977188119
Untitled 6778.jpg,cleaned_Untitled 6778.jpg,91.75087768,28.50470134,0.972180149
Untitled 6781.jpg,cleaned_Untitled 6781.jpg,91.78936006,28.50288019,0.974636849
Untitled 6783.jpg,cleaned_Untitled 6783.jpg,96.28457729,28.29523633,0.972603286
Untitled 6784.jpg,cleaned_Untitled 6784.jpg,84.3331124,28.87082232,0.970191384
Untitled 6787.jpg,cleaned_Untitled 6787.jpg,69.03678126,29.73999826,0.975970596
Untitled 6789.jpg,cleaned_Untitled 6789.jpg,60.65894209,30.30185529,0.979619688
Untitled 6792.jpg,cleaned_Untitled 6792.jpg,73.4951936,29.46821423,0.971491029
Untitled 6793.jpg,cleaned_Untitled 6793.jpg,84.66983172,28.85351664,0.970485754
Untitled 6795.jpg,cleaned_Untitled 6795.jpg,84.2001705,28.8776739,0.971434152
Untitled 6797.jpg,cleaned_Untitled 6797.jpg,14.22820836,36.59930144,0.99286698
Untitled 6799.jpg,cleaned_Untitled 6799.jpg,56.90104199,30.57960141,0.979804495
Untitled 6800.jpg,cleaned_Untitled 6800.jpg,80.06080581,29.09660404,0.971312581
Untitled 6802.jpg,cleaned_Untitled 6802.jpg,88.61349889,28.65580476,0.969710827
Untitled 6803.jpg,cleaned_Untitled 6803.jpg,75.94136535,29.3260196,0.974840286
Untitled 6804.jpg,cleaned_Untitled 6804.jpg,78.21909402,29.19767579,0.972213396
Untitled 6805.jpg,cleaned_Untitled 6805.jpg,86.00099882,28.78576866,0.971744978
Untitled 6806.jpg,cleaned_Untitled 6806.jpg,84.61323354,28.85642069,0.968105985
Untitled 6808.jpg,cleaned_Untitled 6808.jpg,82.60152178,28.96092312,0.976956586
Untitled 6811.jpg,cleaned_Untitled 6811.jpg,91.50795638,28.51621504,0.974864846
Untitled 6812.jpg,cleaned_Untitled 6812.jpg,87.29570212,28.72087498,0.975534398
Untitled 6813.jpg,cleaned_Untitled 6813.jpg,112.9206401,27.6030703,0.971473727
Untitled 6817.jpg,cleaned_Untitled 6817.jpg,79.56832082,29.12340168,0.972490397
Untitled 6818.jpg,cleaned_Untitled 6818.jpg,78.98920702,29.15512607,0.970439861
Untitled 6827.jpg,cleaned_Untitled 6827.jpg,136.6387866,26.77506364,0.959900504
Untitled 6828.jpg,cleaned_Untitled 6828.jpg,137.4440129,26.74954534,0.960377488
Untitled 6830.jpg,cleaned_Untitled 6830.jpg,123.6151706,27.21008588,0.964941681
Untitled 6831.jpg,cleaned_Untitled 6831.jpg,123.398288,27.21771226,0.96370362
Untitled 6833.jpg,cleaned_Untitled 6833.jpg,121.3340603,27.2909763,0.966287657
Untitled 6834.jpg,cleaned_Untitled 6834.jpg,124.6833826,27.17271785,0.966418702
Untitled 6835.jpg,cleaned_Untitled 6835.jpg,124.4926014,27.17936819,0.96298167
Untitled 6841.jpg,cleaned_Untitled 6841.jpg,117.3531639,27.43585558,0.96528202
Untitled 6842.jpg,cleaned_Untitled 6842.jpg,115.8972892,27.49007083,0.966510094
Untitled 6843.jpg,cleaned_Untitled 6843.jpg,119.9618849,27.3403708,0.967490352
Untitled 6844.jpg,cleaned_Untitled 6844.jpg,126.4666156,27.11104464,0.964002699
Untitled 6846.jpg,cleaned_Untitled 6846.jpg,111.8954851,27.64267797,0.967169332
Untitled 6847.jpg,cleaned_Untitled 6847.jpg,115.106,27.51982399,0.966081624
Untitled 6848.jpg,cleaned_Untitled 6848.jpg,116.5828602,27.46445655,0.9669114
Untitled 6849.jpg,cleaned_Untitled 6849.jpg,121.8412389,27.27286054,0.966797927
Untitled 6853.jpg,cleaned_Untitled 6853.jpg,128.6697405,27.03603936,0.96507507
Untitled 6856.jpg,cleaned_Untitled 6856.jpg,119.1038223,27.37154662,0.96622183
Untitled 6857.jpg,cleaned_Untitled 6857.jpg,120.0028598,27.33888765,0.967545124
Untitled 6858.jpg,cleaned_Untitled 6858.jpg,119.3407015,27.36291774,0.967304394
Untitled 6861.jpg,cleaned_Untitled 6861.jpg,117.3352051,27.43652024,0.966536486
Untitled 6862.jpg,cleaned_Untitled 6862.jpg,130.5632428,26.97259433,0.965634001
Untitled 6864.jpg,cleaned_Untitled 6864.jpg,125.6081288,27.14062615,0.963781057
Untitled 6866.jpg,cleaned_Untitled 6866.jpg,142.2033015,26.60170681,0.959223766
Untitled 6868.jpg,cleaned_Untitled 6868.jpg,138.8414107,26.70561343,0.963117057
Untitled 6869.jpg,cleaned_Untitled 6869.jpg,143.7012176,26.55619913,0.96385784
Untitled 6870.jpg,cleaned_Untitled 6870.jpg,140.6524636,26.64933017,0.961676593
Untitled 6871.jpg,cleaned_Untitled 6871.jpg,128.8592849,27.02964644,0.964370856
Untitled 6872.jpg,cleaned_Untitled 6872.jpg,125.6079171,27.14063347,0.967472126
Untitled 6873.jpg,cleaned_Untitled 6873.jpg,133.0695171,26.8900178,0.963490317
Untitled 6875.jpg,cleaned_Untitled 6875.jpg,129.9616291,26.99265214,0.96620305
Untitled 6879.jpg,cleaned_Untitled 6879.jpg,133.8758808,26.8637802,0.961554338
Untitled 6880.jpg,cleaned_Untitled 6880.jpg,128.2736394,27.04942944,0.961218896
Untitled 6883.jpg,cleaned_Untitled 6883.jpg,143.2060765,26.57118915,0.959381187
Untitled 6884.jpg,cleaned_Untitled 6884.jpg,141.1476576,26.63406686,0.964000666
Untitled 6885.jpg,cleaned_Untitled 6885.jpg,138.9817018,26.70122736,0.961665535
Untitled 6896.jpg,cleaned_Untitled 6896.jpg,139.2490536,26.69288109,0.96073624
Untitled 6902.jpg,cleaned_Untitled 6902.jpg,143.0315283,26.57648582,0.95848424
Untitled 6903.jpg,cleaned_Untitled 6903.jpg,137.6841558,26.74196395,0.960752005
Untitled 6913.jpg,cleaned_Untitled 6913.jpg,130.4857443,26.97517294,0.964599848
Untitled 6915.jpg,cleaned_Untitled 6915.jpg,131.7130327,26.93451611,0.962435806
Untitled 6920.jpg,cleaned_Untitled 6920.jpg,132.639372,26.90407904,0.961851494
Untitled 6922.jpg,cleaned_Untitled 6922.jpg,0.164994518,55.95610847,0.999296487
Untitled 6925.jpg,cleaned_Untitled 6925.jpg,138.2318225,26.72472327,0.963051092
Untitled 6926.jpg,cleaned_Untitled 6926.jpg,136.6205706,26.77564266,0.961426508
Untitled 6928.jpg,cleaned_Untitled 6928.jpg,132.6406272,26.90403794,0.962849772
Untitled 6929.jpg,cleaned_Untitled 6929.jpg,118.5913598,27.39027312,0.964267334
Untitled 6932.jpg,cleaned_Untitled 6932.jpg,133.1336338,26.88792575,0.959473736
Untitled 6933.jpg,cleaned_Untitled 6933.jpg,140.9647531,26.63969826,0.959584332
Untitled 6935.jpg,cleaned_Untitled 6935.jpg,140.6803715,26.64846854,0.962441825
Untitled 6936.jpg,cleaned_Untitled 6936.jpg,139.6295348,26.6810307,0.962631145
Untitled 6941.jpg,cleaned_Untitled 6941.jpg,134.2578654,26.85140623,0.964667407
Untitled 6942.jpg,cleaned_Untitled 6942.jpg,142.3111864,26.59841322,0.960305848
Untitled 6943.jpg,cleaned_Untitled 6943.jpg,138.4663165,26.71736222,0.961448169
Untitled 6945.jpg,cleaned_Untitled 6945.jpg,140.138754,26.66522109,0.963086393
Untitled 6946.jpg,cleaned_Untitled 6946.jpg,142.9159881,26.57999545,0.961064939
Untitled 6950.jpg,cleaned_Untitled 6950.jpg,178.4123755,25.61655385,0.954728498
Untitled 6951.jpg,cleaned_Untitled 6951.jpg,130.2625745,26.98260704,0.965807685
Untitled 6952.jpg,cleaned_Untitled 6952.jpg,138.0798859,26.72949941,0.964362251
Untitled 6953.jpg,cleaned_Untitled 6953.jpg,130.1994704,26.98471143,0.966179279
Untitled 6954.jpg,cleaned_Untitled 6954.jpg,137.3407313,26.75281005,0.963041994
Untitled 6955.jpg,cleaned_Untitled 6955.jpg,135.3415729,26.81649141,0.965472266
Untitled 6959.jpg,cleaned_Untitled 6959.jpg,145.8572674,26.49152288,0.958257656
Untitled 6960.jpg,cleaned_Untitled 6960.jpg,138.5660654,26.71423476,0.963759357
Untitled 6962.jpg,cleaned_Untitled 6962.jpg,142.9029446,26.58039183,0.959199245
Untitled 6964.jpg,cleaned_Untitled 6964.jpg,137.8830045,26.73569623,0.960946363
Untitled 6965.jpg,cleaned_Untitled 6965.jpg,134.8074101,26.83366596,0.96172516
Untitled 6966.jpg,cleaned_Untitled 6966.jpg,137.0217972,26.76290701,0.963616192
Untitled 6967.jpg,cleaned_Untitled 6967.jpg,136.5478635,26.77795452,0.96268493
Untitled 6970.jpg,cleaned_Untitled 6970.jpg,137.2066895,26.75705075,0.961929534
Untitled 6971.jpg,cleaned_Untitled 6971.jpg,140.8185049,26.64420632,0.960981538
Untitled 6973.jpg,cleaned_Untitled 6973.jpg,145.7109114,26.49588286,0.961935658
